City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,Qutub Minar,children enjoyed visit minar seen photo history text books school reached metro audio tours available city public buses service attraction hot afternoon summers,5,Anonymous,,children enjoyed visit to minar. As they had seen photo in their history text books of school. reached their by Metro.Audio tours are available . City /Public buses also service the attraction .It is very hot in afternoon during summers.,0.5,0.5,0.5,1.0
New Delhi,Rashtrapati Bhavan,houses president india royal flavor beautiful architecture serene peace beutiful garden mughal garden prime building center city needs prior reservation visit inside rashtrapati bhavan,5,Anonymous,,"Houses President of India. Royal flavor. beautiful architecture and serene peace. Beutiful Garden (Mughal Garden) is a part of this prime building in the center of the city. 
Needs prior reservation to visit inside the Rashtrapati Bhavan,",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,temple set large kept grounds relief hustle bustle nearby city temple marble resembles lotus flower sat water idea flower shape,4,Anonymous,,"The temple is set in large, well kept grounds which are a relief from the hustle and bustle of the nearby city.  The temple is made from marble and resembles a lotus flower sat on water.  You get the idea of the flower shape from...",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,arrived garden afternoon hot inside garden okay spend time garden hours got chance visit,4,Anonymous,,"I arrived at this garden in the afternoon. Was hot but once you are inside the garden, and that's it! You are A-Okay to go. I didn't spend time at the garden as I only had 2-3 hours, but I got the chance to visit...",1.0,0.5,1.0,1.0
New Delhi,Hauz Khas Village,times place clicks mind want feel energetic lively delhi lane superb cafes awesome cafeterias crowd words express lane,5,Anonymous,,"We have been here so many times.
This is the place which clicks on our mind whenever we want to feel energetic and be lively in delhi.
What a lane ! Superb cafes- awesome cafeterias.
What crowd 

No more words to express this lane.",0.5,0.5,0.5,1.0
New Delhi,India Gate,nice relaxing place visit need aware petty traders disturbing feel good visit,4,Anonymous,,A nice relaxing place to visit . Just need to be aware of many petty traders who can be disturbing . However you ll feel good being there and must visit,1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,temple exhibits shows different facets hindu mythology way depicted heartening huge temple weekends huge rush long queues better weekdays,5,Anonymous,,"A temple, which through its exhibits shows different facets of Hindu mythology but the way, it is depicted is heartening to see. Its a huge temple and on weekends, there would be huge rush and long queues. Its better to go there on weekdays and...",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,allow min min walk reading want walk grounds relax guide helpful write ups english brief,5,Anonymous,,"Allow 45 min to 75 min for a walk through and reading.  More if you just want to walk the grounds and relax.

We did not have a guide, would have been helpful however the the write-ups are in English and brief.",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,humayun tomb pleasant surprise wife read clue amazing place went morning absolutely,5,Anonymous,,"Humayun's Tomb was a very pleasant surprise to my wife and myself, as we had not read up on it and had no clue as to how amazing a place it would be.  We went there around 7 in the morning, there were absolutely no...",1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,chandni chowk nestled heart old delhi offers slice true cultural india city bound titillate senses let tune traffic huge times impossible festival seasons,5,Anonymous,,"Chandni Chowk, nestled in the heart of Old Delhi offers a slice of true cultural India. A city bound to titillate all your senses if you just let go and tune in. The traffic is huge at all times and impossible on festival seasons. If...",0.0,0.0,0.0,1.0
New Delhi,Swaminarayan Akshardham,miss visiting site beautiful words awesomeness place check bags cameras phones enter site free secure bag check facility,5,Anonymous,,"Do not miss visiting this site! 
So beautiful. I have no other words to describe the awesomeness of this place.

You will have to check everything (bags, cameras, phones...), before you enter the site, but it is a free and very secure bag-check facility. No...",1.0,1.0,1.0,1.0
New Delhi,India Gate,felt good amar jyoti wished spend night awesome place shop,5,Anonymous,,"Felt very good to see the Amar Jyoti
Wished had spend the night there 
Awesome place to see and shop around",1.0,1.0,1.0,1.0
New Delhi,Lodhi Garden,neat clean good relax playing friends good morning walks evening walks best place delhi relax ideal old people,5,Anonymous,,neat and clean. good for relax and playing with friends. good for morning walks and evening walks.best place to go in delhi. and relax.ideal for old people as well.,1.0,1.0,1.0,1.0
New Delhi,Connaught Place,situated heart delhi best place shop eat wander window shopping love,5,Anonymous,,Situated in the heart of Delhi.Best place to shop eat or just wander around doing window shopping .Love it,1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,place really crowded days lot stuff sense buy lanes interesting food eat paranthewale gali places buy books clothing dry fruits plus temple,4,Anonymous,,"So the place is really crowded on most days, but has a lot of stuff to do in the sense, the thin buy lanes have interesting food to eat (Paranthewale gali etc.). Has places to buy books, clothing, dry fruits etc. Plus has a temple,...",0.0,0.0,0.0,1.0
New Delhi,Gurudwara Bangla Sahib,situated heart delhi gurudwara easily accessible environment charming inside gurudwara feel like sitting hours listen divine shabads time happen langar bhog free meals,5,Anonymous,,"Situated in the heart of Delhi, the Gurudwara is easily accessible.
The environment is so charming, once inside the gurudwara, you feel like sitting there for hours together and listen to the divine shabads. This time we happen to have langar bhog (free meals) also...",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),delhi miss red fort example splendid mughal architecture great indian heritage went took audio guide good sound quality really informative recommend,5,Anonymous,,"If you go to Delhi, you cannot miss the red fort. It is an example of splendid Mughal architecture and great Indian heritage. I went, and took the audio guide. It has good sound quality, and was really informative. I recommend that you have at...",0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,musical fountain laser fantastically kids love variety foods available ok afternoon evening,5,Anonymous,,"The musical fountain with laser show is done fantastically well, kids will love it. A variety of foods are available. OK for an afternoon and an evening.",1.0,1.0,1.0,1.0
New Delhi,ISKCON Temple Delhi,architecture exciting refreshing inspiring clean feel suddenly transported confusion dirt permeates india sorry indian friends step center main building love bliss,5,Anonymous,,"The architecture itself is so exciting, refreshing, inspiring and CLEAN!  You feel as if you have suddenly been transported out of the confusion and dirt that permeates India. (sorry, my Indian friends.) But step into the center of the main building and Love and Bliss...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,akshardham good place visit delhi ncr liked way designed constructed temple awesome evening water good good options available food breakfast,5,Anonymous,,"Akshardham is very good place to visit in delhi ncr. I have liked the way it is designed and constructed. Temple was very awesome. 

Evening water show is very good and several good options are available for food and breakfast.",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,temple akshardham metro station meters walking distance metro station remember come outside metro station temple big temple need half,3,Anonymous,,"This temple is behind Akshardham Metro Station (200 meters walking distance from Metro station). Remember, when you come outside from Metro Station, you will not see it because temple is on the other side. It is a big temple and you need at least half...",1.0,1.0,1.0,1.0
New Delhi,Connaught Place,connaught place massive complex shops clustered rings radiating connaught place center variety eateries pubs activities shopping surely looking given large number,4,Anonymous,,"Connaught Place is a massive complex. Shops are clustered in rings radiating out of Connaught Place Center. There is a variety of eateries, pubs and activities that can be done here. For shopping you’ll surely find what you looking for given the large number of...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,incredible architecture aesthetically beautiful temple world like temple taj mahal huge marvelous hand crafted statues temple doubles beauty oh god,5,Anonymous,,The incredible architecture & aesthetically beautiful temple is a must see for all of the World. I like this temple more than Taj Mahal. Its huge and marvelous hand crafted statues all around the temple will doubles the beauty. Oh my God.... still in my...,1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,love raw genuine feel extremely busy vibrant area fainthearted know people prefer miss real shame,4,Anonymous,,"I love the raw and genuine feel of this extremely busy and vibrant area. It is not for the fainthearted and I know many people who prefer to give it a miss. Not to see it however, is a real shame. If you do not...",0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,wow amazing skilled people day create amazing detailed smaller monuments park sadly lot maintained worth look,5,Anonymous,,"Wow - its amazing how skilled people were back in the day to create something as amazing and detailed as this.
There are other smaller monuments in this park, but sadly a lot is not maintained as well as they could.
Still worth a look",0.5,0.5,0.5,1.0
New Delhi,India Gate,place neat clean visiting india gate great u filled patriotism centre city visited place,5,Anonymous,,Place is neat and clean....visiting india gate is always great....u are just filled with patriotism...being just in the centre of the city its the most visited place.,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,great site miss morning miss crowds local people visit tourists lots worth guide good information wise,5,Anonymous,,"Great site, don't miss it . Go in the morning if you can and miss the crowds. Many local people visit as well as tourists Lots to see and worth having a guide as you get some good information that you would not other wise...",0.5,0.5,0.5,1.0
New Delhi,India Gate,visited india gate twice delhi harassed lot tourist recommend walking avenue parliament quite dirty nearby park locals hang grab snack,2,Anonymous,,Visited India gate twice when in Delhi. You will get harassed a lot as a tourist. I recommend walking through it along the avenue to the parliament. It is quite dirty nearby with a park where locals hang out so you can grab a snack...,1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,favourite place sites visited rajasthan went sunday afternoon quite crowded know main sikh day worship loved,4,Anonymous,,"This was my favourite place of all the sites we visited in Rajasthan. We went on a Sunday in the afternoon and it was quite crowded. Don't know if it was a main Sikh day of worship, but I loved it because it was full...",1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,place sparing time busy schedule come know better things outside office jobs crowd sunday hardly makes difference,4,Anonymous,,A place where you can go by sparing some time from your busy schedule and you will come to know there are many better things outside your office jobs. Though it's always full of crowd on Sunday but it hardly makes any difference. You will...,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,wonder architecture qutab minar tower historic qutub minar originally early islamic monument,3,Anonymous,,This is a wonder of architecture.Qutab Minar is the tower and it is very historic. Qutub Minar originally an early Islamic Monument.,0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,beautiful quite quiet gem frenetic delhi gardens delight elegant splendour palace built orders woman splendour eclipsed taj,5,Anonymous,,This is a beautiful and quite quiet gem in frenetic Delhi.  The gardens are a delight and take a while to take in the  elegant splendour of a palace which was built on the orders of a woman.  Its splendour was eclipsed by the Taj...,1.0,0.5,1.0,1.0
New Delhi,Delhi Airport Metro Express,best cheapest way reach del airport new delhi railway station area fast cheaper taxi cab goes terminals domestic offers connective bus service internation terminal,4,Anonymous,,Well its one of the best and cheapest way to reach DEL airport from New Delhi Railway Station area. Its both fast and cheaper than a Taxi/cab . It goes both the terminals the Domestic one offers connective Bus Service and the Internation Terminal T3...,1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,people realise building domes magnificient feat human innovation humayun tomb wonderful exmple mughal architectural genius eye pleasing symmetry boosted vast dimensions structure superbly restored gardens,5,Anonymous,,Not many people realise that building domes is a magnificient feat in human innovation. Humayun's tomb is a wonderful exmple of Mughal architectural genius. It's eye-pleasing symmetry is boosted by the vast dimensions of both the structure and the superbly restored gardens.,1.0,0.5,1.0,1.0
New Delhi,Delhi Airport Metro Express,dmrc achieved truly world class feat building metro line line best india terms technology speed ease travel designed stations travel especially picturesque travels green covers delhi,5,Anonymous,,"DMRC has achieved a truly world class feat by building this metro line. This line is the best in India in terms of technology, speed, ease of travel, well designed stations. The travel is especially picturesque and travels though the more green covers of Delhi.",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,brilliant architectural plan ornately carved pillars murthis trip temple emphasis displays millennia hindu culture indian tradition,4,Anonymous,,Brilliant architectural plan with ornately carved pillars and murthis. Trip to the temple emphasis or displays millennia of Hindu culture and Indian tradition.,1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,attractive spacious designed temple location restriction carry wallet belt allowed luckily car kept items need queue items cloak room,4,Anonymous,,"Very attractive, Spacious and well designed temple.
This location has too many restriction of what you can carry. Only wallet and belt was allowed. Luckily we had car to kept items otherwise you need be there at queue to keep items in cloak room.",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),fort dumbest seen india fort looks amazing outside course foreingers pay hefty price rupees inside sort like really,4,Anonymous,,"This fort is the dumbest one I have seen throughout India.
The fort looks amazing from the outside and of course foreingers pay a hefty price to get in (250rupees).
Once inside, you are sort of like, really, is this it?
If you have been...",0.5,0.5,0.5,1.0
New Delhi,India Gate,historical building constructed welcoming british king hosts enduring flame sacrifice indian soldiers visit india feel inner flame chaat bites nearby pleasure walk rajpath rashtrapati bhavan,5,Anonymous,,The historical building once constructed for welcoming the British King now hosts enduring flame of sacrifice by Indian Soldiers. Must visit India to feel the inner flame... You can have chaat bites nearby. Pleasure to walk on Rajpath and go to Rashtrapati Bhavan from here.,1.0,1.0,1.0,1.0
New Delhi,India Gate,india gate war memorial located astride rajpath eastern edge ceremonial axis new delhi called kingsway common popular destination tourists alos delhi ites best,4,Anonymous,,"India Gate is a war memorial located astride the Rajpath, on the eastern edge of the ‘ceremonial axis’ of New Delhi, formerly called Kingsway. It would be the most common and popular destination not only for the tourists but alos for the Delhi-ites. THe best...",1.0,1.0,1.0,1.0
New Delhi,Hauz Khas Village,great place visit monument free beautiful interesting free open daylight check resident bats alcoves nearby shops eclectic,5,Anonymous,,Great place the visit. The monument is free and very beautiful and interesting. Its free but only open during daylight. Check out the resident bats in some of the alcoves. The nearby shops are eclectic and not those you see elsewhere.,0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,temple masterpiece modern architecture maintained beautiful tranquil temple happens metro line downside observed visited place temple allows people race,5,Anonymous,,"The temple is a masterpiece of modern architecture. It's very well maintained, beautiful and tranquil. The temple also happens to be on the metro line. The only downside was what I observed when I visited the place. While the temple allows people of any race...",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,wonder come red taj mahal really tomb akbar father built akbar mother structure original inspiration taj architecture agra beautifully laid times wonder emperors wealthy,5,Anonymous,,"you wonder have to come to the red Taj Mahal---Not really....this is the tomb of Akbar's father & built by Akbar's mother. This structure is the original inspiration for the Taj architecture in Agra.

beautifully laid out....

some times wonder, these emperors were so wealthy...",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,finest pieces architecture view cleanliness synonym place nice landscaping adds beauty grandeur place,5,Anonymous,,One of the finest pieces of architecture to view. Cleanliness is the synonym for this place. Very nice landscaping adds beauty to the grandeur of this place.,1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,definitely worth visit built wife bega begum amazing apparently precursor taj mahal paradise garden mausoleum,5,Anonymous,,"Definitely worth a visit, built by his first wife Bega Begum, has some amazing detail and apparently a precursor to the Taj Mahal being the first 'paradise garden' mausoleum",1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,place purchased lots stuff prices maintained value money draw accept cards sort online transitions buy thing,4,Anonymous,,"have been to this place and have purchased lots of stuff 

The prices are very well maintained and value for money,  however there is one draw back that they don't accept cards or any sort of online transitions 

You can buy any thing and everything...",0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,japanese living delhi friends business partners japan delhi place choice safe crowded clean showing indian significants historical monuments technologies nice preserve,5,Anonymous,,"I'm a Japanese living in Delhi.
When I take friends or business partners from Japan to see around in Delhi, this place is the very first choice.
Safe, not too much crowded, clean, and showing Indian significants, historical monuments and technologies.

Nice.

Please preserve this...",0.5,0.5,0.5,1.0
New Delhi,Chandni Chowk,visited sunday told extremely crowded day venture foot instead went cycle rickshaw lovely ride tip exit red fort delhi gate,4,Anonymous,,"We had visited on a Sunday and were told that it was extremely crowded on that day. So we did not venture on foot instead went on a cycle rickshaw which was a lovely ride. 
Tip: Exit the Red fort from the Delhi Gate and...",0.0,0.0,0.0,1.0
New Delhi,Gurudwara Bangla Sahib,good place spiritual retreat beautiful chandeliers peaceful sermons clean premises easily accessible pls carry scarf cover head u dnt provision scarf run gurudwara crowded,5,Anonymous,,"Its a good place for spiritual retreat.. beautiful chandeliers,peaceful sermons, clean premises..easily accessible 
Pls carry scarf or something to cover head although if u dnt, there is provision for scarf but that might run off if the gurudwara is crowded...
 ...",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,people looking peace located south delhi near kalkaji temple lots people visiting place devotees nearby temple ready long que inside,5,Anonymous,,It is for people looking for some peace within. It is located in south Delhi near the Kalkaji temple due to which lots of people visiting the place are devotees from the nearby temple. Be ready for a long que to get inside since there...,1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,visit place rich history shopping experience food offers paradise earth extra busy lanes shops high energy vibe,5,Anonymous,,"This is a must visit place for its rich history, shopping experience and all the food that it offers. its a paradise on earth with extra busy lanes and shops with ever high energy and vibe.....",0.0,0.0,0.0,1.0
New Delhi,Humayun's Tomb,place makes fall love cool calm atmosphere relax tree shades enjoy nature avoid going hot summer days,5,Anonymous,,This place just makes you fall in love with it. Cool and Calm Atmosphere..Can relax under the tree shades and enjoy the nature..Avoid going in hot summer days..,1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,beautiful attraction seeped history grounds maintained noticed plenty projects involving residents surrounding area,5,Anonymous,,This beautiful attraction is seeped in history. The grounds are well-maintained and I noticed that there are plenty of projects involving residents from the surrounding area.,1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,swaminarayan temple outskirts river yamuna connected public private transport near airport railway station bus stand people reach easily moment temple eyes kind,4,Anonymous,,"Swaminarayan Temple is on the outskirts of River Yamuna and is well connected by public and private transport. It is very near to Airport, Railway station and Bus Stand. People can reach here very easily. 
The moment you see the temple - your eyes kind...",1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,free pack shoes bag avoid lines like peaceful quiet walk water pictures temple locals order preserve reverence,5,Anonymous,,"Everything is free. Pack your shoes in your bag to avoid lines if you'd like. Take a very peaceful and quiet walk around the water. Don't take pictures in the temple even if you see locals doing it, in order to preserve reverence and not...",1.0,1.0,1.0,1.0
New Delhi,ISKCON Temple Delhi,impressed want sit absorb chanting think opens noon break,4,Anonymous,,"Not impressed. Go there only if you want to sit and absorb the chanting.
I think it opens at 16:00 after a noon break.",1.0,1.0,1.0,1.0
New Delhi,Friday Mosque (Jama Masjid),seat muslim power superb place visit sense history pervades place architecture wonderful set right great street market retains vibrancy,5,Anonymous,,"This is the seat of Muslim Power. A superb place to visit. The sense of history pervades the place. The architecture is wonderful, and it is set right next to a great street market, one that retains its vibrancy",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,visit anybody visiting delhi highly recommended appreciate history nature delhi abundant historical structures rich history place epitomises lawns kept tomb undergone good restoration,5,Anonymous,,"A must visit for anybody visiting Delhi. Highly recommended for those who appreciate history and nature. Delhi is abundant with historical structures and rich history and this place epitomises the same. The lawns here are very well kept, while the tomb has undergone good restoration...",1.0,0.5,1.0,1.0
New Delhi,Qutub Minar,qutub minar old bricks monument delhi india inside complex old mosque illtutmis tomb khilji tomb old iron piller sandial aalia darwaja alai minar qutub minar monuments nice qutub complex,4,Anonymous,,"QUTUB MINAR is very old bricks monument in Delhi, India. Inside this complex you can see very old mosque, illtutmis tomb, khilji tomb, very old iron piller, sandial, Aalia Darwaja, Alai minar And Qutub minar. All the monuments are very nice in Qutub complex but...",0.5,0.5,0.5,1.0
New Delhi,Red Fort (Lal Quila),beautifully designed architecture inside crowded places hard perfect picture great place visit,5,Anonymous,,Its a beautifully designed architecture inside. Its a crowded places so sometime its hard to take that perfect picture but over all great place to visit.,0.5,0.5,0.5,1.0
New Delhi,Lodhi Garden,big city park lodhi road india international centre near khan market new delhi tomb mohammed shah sayyid dynasty rulers sikandar lodi lodi ruler glazed tiled sisha gumbad bara gumbad,3,Anonymous,,"It is a big city Park on Lodhi Road beside India International Centre & near Khan market of New Delhi. It has tomb of Mohammed Shah's (the last of the Sayyid dynasty rulers), Sikandar Lodi (the last Lodi ruler), glazed tiled Sisha Gumbad, Bara Gumbad are...",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,absolute treat heart delhi real easy magnificent architecture predating taj mahal years peaceful place substantial gardens sheer size tomb time,5,Anonymous,,"This was an absolute treat, in the heart of Delhi and real easy to get to.
Magnificent architecture, predating the Taj Mahal by some 70 years.

Such a peaceful place, that is substantial in its gardens and sheer size of the tomb. Take your time...",1.0,0.5,1.0,1.0
New Delhi,Red Fort (Lal Quila),time visited red fort dad cousins young time went times visits delhi summer,3,Anonymous,,The first time I visited Red Fort was with my dad and a few cousins all of whom were very young back then. After this first time I went there all alone a few more times on each of my visits to Delhi during summer...,0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,great pleasure belongs muslim follower religion religion teach good lesson bad,5,Anonymous,,It was great pleasure to be here. I belongs to muslim but i m follower of all religion. Every religion teach us good lesson not bad.,1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,timers beautiful place sit relax gardens green lavish try guided tour,5,Anonymous,,It is a must do for first timers . It is a beautiful place to sit and relax . Gardens are green and lavish. Try to do a guided tour.,0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,minaret tomb humayun ancient emperor nice place visit air peace,4,Anonymous,,"A minaret from 1386, tomb of Humayun, an ancient Emperor.  Nice place to visit, it has the air of peace about it.",0.5,0.5,0.5,1.0
New Delhi,Gurudwara Bangla Sahib,park car basement leave socks shoes vehicle wash feet upstairs enter complex forget offer halwa home meeting god,3,Anonymous,,"Park you car in the basement, leave your socks and shoes in the vehicle and then wash feet upstairs and enter the complex. Don't forget to offer the 'halwa' and take some home. Go there for a meeting with God!",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),fort built king shahjanha th century king shajanha shifted capital agra delhi republic day indian government flag huge building red sand stone,4,Anonymous,,"this fort was built by king Shahjanha in 17th century and it was king shajanha who shifted the capital from Agra to Delhi. Still on republic day Indian government put the flag over here.
Its a huge building made of red sand stone. when we...",0.5,0.5,0.5,1.0
New Delhi,Red Fort (Lal Quila),place art definitely love places maintained nicely government deewan e khas place mughal emperor used arrange meeting people surely pass quite time area,5,Anonymous,,It's a place of art.....You will definitely love it...All the places have been maintained nicely by the government....Deewan-e-khas is the place to see where the Mughal emperor used to arrange his meeting with the people....You can surely pass your quite time in this area...Must see....,0.5,0.5,0.5,1.0
New Delhi,Chandni Chowk,saying come little pain prepared bedlam wedded insanity hate cliches let say appreciate home town lot,1,Anonymous,,"I'm saying you should go see (come on, take a little pain) but be prepared for bedlam wedded to insanity. I hate cliches so let's just say you'll appreciate your home town a lot more after this.",0.0,0.0,0.0,1.0
New Delhi,Chandni Chowk,real face delhi traditional food traditional shops traditional house traditional people gauri shanker temple best place delhi face,4,Anonymous,,"It's a real Face of Delhi.
Traditional Food
Traditional shops
Traditional House
Traditional people
The Gauri Shanker Temple
The best place to See the Delhi's Face.",0.0,0.0,0.0,1.0
New Delhi,India Gate,reached asked seeing worthed walk paj ganj crowded tour buses touts experience worst,2,Anonymous,,"when i reached, i asked myself if all that i am seeing is worthed the walk from paj ganj. over crowded with tour buses and touts just made the experience worst.",1.0,1.0,1.0,1.0
New Delhi,Hauz Khas Village,deer park hkv lake view good relaxing place visit friends chillout,5,Anonymous,,"Been there, the deer park and hkv and the lake all the view are good and relaxing place to visit with friends and chillout.",0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,photography hobby perfect place like natural stones ruins likes,5,Anonymous,,"If photography is your hobby, this is the perfect place .
 Like the natural stones and ruins
Only likes!",0.5,0.5,0.5,1.0
New Delhi,Connaught Place,cp circle n blocks ground market palika metro junction tall indian flag middle cp rajiv chock market biultby british fo lady marketing block similar revolving restaurant building parikrama restourant famous milkshake shop,2,Anonymous,,"CP have three circle n many blocks, under ground market palika, metro junction, tall indian flag, in middle of cp Rajiv chock, this market biultby British fo there lady marketing, All block similar, revolving restaurant on top of building Parikrama restourant , famous milkshake shop...",1.0,1.0,1.0,1.0
New Delhi,India Gate,friday e january morning run jangpura b nizamuddin lodhi garden india gate foggy locate india gate visibility,3,Anonymous,,"It was on Friday i.e.,  31, January 2014 around morning 4.30 am I had a run from Jangpura B / Nizamuddin via Lodhi Garden to India Gate. It was very foggy and I could not locate the India Gate as the visibility was under 50...",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,lotus temple suggests built shape lotus flower serene peaceful place,4,Anonymous,,"The Lotus temple, as the name suggests is built in the shape of the lotus flower and is serene and peaceful place.",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,day tour delhi majestic peaceful sunder gardens oasis hectic city aga khan trust restoration,5,Anonymous,,This is a MUST on even a one day tour of Delhi. It is majestic and peaceful. The Sunder Gardens are an oasis In a hectic city.   Well done to the Aga Khan Trust for the restoration.,1.0,0.5,1.0,1.0
New Delhi,Connaught Place,amaing place family friends great nightlife great food options great shopping brands good crowd,5,Anonymous,,"Amaing place for both family and friends. 
Great nightlife , great food options , great shopping brands and good crowd",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,loved place lot perfect temple beautiful architectural work surrounded greenery small small water ponds main attraction place musical fountain small movie auditorium small,5,Anonymous,,"Loved the place lot..everything here is just perfect...
The  temple has beautiful architectural work ..even it is surrounded by greenery and small small water ponds  , main attraction of place is musical fountain and there small movie show which they show in there auditorium..
Small...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,akshardham temple perfect place enjoy holiday really loved light sound appreciate efforts management team,5,Anonymous,,"Akshardham temple is a perfect place to enjoy holiday. I really loved its light and sound show. Also, I would appreciate the efforts of its management team.",1.0,1.0,1.0,1.0
New Delhi,Friday Mosque (Jama Masjid),said beautiful spiritually important place delhi entrance free rs charge cameras aware cultural norms cover means shorts wear,5,Anonymous,,"As others have said, this is a beautiful and spiritually important place. It is a 'must see' of Delhi. Entrance is free, but there is a 300Rs charge for cameras. Be aware of cultural norms and cover up - this means no shorts, and wear...",0.5,0.5,0.5,1.0
New Delhi,Lotus Temple,home say monument sydney opera house came minds surrounding ground eare veiw beautiful staff,4,Anonymous,,"Home. When we first say, this, monument. Sydney Opera House, came to our minds. The surrounding ground eare’s and veiw’s, were beautiful. Staff were 👍",1.0,0.5,1.0,1.0
New Delhi,Swaminarayan Akshardham,security tight inside feel miss camera impeccable stone carvings,3,Anonymous,,well the security is tight but once inside you feel you miss your camera. Impeccable stone carvings,1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),building known majestic looks fort olden days houses government offices good photo stop,3,Anonymous,,this building is known for its majestic looks - a Fort of the olden days and now houses government offices. good photo stop,0.5,0.5,0.5,1.0
New Delhi,Gurudwara Bangla Sahib,guide taken place truly divine experience got know lot culture customs religion thanks guide time love organised systematic place,5,Anonymous,,"our guide had taken us to the place and truly was a divine experience and we got to know a lot about the culture, customs and religion and all thanks to our guide and our time here.i also love how organised and systematic the place...",1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,quite busy day delhi arrived need unwinding keen catch glimpse local culture building stunning knew treat interior,5,Anonymous,,"We had quite a busy day in Delhi before we arrived here, so in need of some unwinding - but also keen to catch another glimpse of local culture.  The building is stunning so we knew we were in for a treat.  The interior was...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,extraordinary new hindu temple complex simply beautiful come visit early morning avoid lines,4,Anonymous,,Extraordinary new Hindu temple. The whole complex is simply beautiful. Come for visit early morning to avoid lines.,1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,akshardham built delhi swaminarayan baps gujarat rich vibrant tribute indian culture heritage temple central attractive monument kind built recent times surrounding cultural shows,5,Anonymous,,"Akshardham built in Delhi by Swaminarayan (BAPS, Gujarat) is a rich and vibrant tribute to our Indian culture and Heritage. While the temple is a central, attractive monument which is one of its kind to be built in recent times, the surrounding cultural shows and...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,good place visit beautiful gallery ànd scenes explain stories good visit afternoon sound seen evening,5,Anonymous,,"Good place to visit.
Beautiful gallery ànd scenes to explain the stories.
Good to visit in afternoon so that sound show can be seen in evening.",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,drove past commend inside simply beautiful building worth picture,5,Anonymous,,I only drove past this so can’t commend about the inside but it was a simply beautiful building. Worth a picture,1.0,0.5,1.0,1.0
